,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
POND/EUR,POND/EUR,1709579785868,2024-03-04T19:16:25.868Z,0.023178,0.022092,0.022911,2184.45541526,0.022987,21668.99430113,0.02265417066299307,0.022502,0.022889,0.022889,,0.000387,1.7198471247000267,0.0226955,8040480.80775053,182150.4244313009,"{'market': 'POND-EUR', 'startTimestamp': '1709493385868', 'timestamp': '1709579785868', 'open': '0.022502', 'openTimestamp': '1709498821233', 'high': '0.023178', 'low': '0.022092', 'last': '0.022889', 'closeTimestamp': '1709579660888', 'bid': '0.022911', 'bidSize': '2184.45541526', 'ask': '0.022987', 'askSize': '21668.99430113', 'volume': '8040480.80775053', 'volumeQuote': '182150.42443130089645'}"
PORTAL/EUR,PORTAL/EUR,1709579785902,2024-03-04T19:16:25.902Z,2.2139,1.9349,1.9849,11.19239256,1.9899,250.43492437,2.068266926700517,2.18,1.9791,1.9791,,-0.2009,-9.215596330275229,2.07955,1058039.46950654,2188308.041924137,"{'market': 'PORTAL-EUR', 'startTimestamp': '1709493385902', 'timestamp': '1709579785902', 'open': '2.18', 'openTimestamp': '1709498820552', 'high': '2.2139', 'low': '1.9349', 'last': '1.9791', 'closeTimestamp': '1709579691474', 'bid': '1.9849', 'bidSize': '11.19239256', 'ask': '1.9899', 'askSize': '250.43492437', 'volume': '1058039.46950654', 'volumeQuote': '2188308.041924137099'}"
POWR/BTC,POWR/BTC,1709579786295,2024-03-04T19:16:26.295Z,,,,,,,,,,,,,,,,,"{'market': 'POWR-BTC', 'startTimestamp': '1709493386295', 'timestamp': '1709579786295', 'open': None, 'openTimestamp': None, 'high': None, 'low': None, 'last': None, 'closeTimestamp': None, 'bid': None, 'bidSize': None, 'ask': None, 'askSize': None, 'volume': None, 'volumeQuote': None}"
POWR/EUR,POWR/EUR,1709579785868,2024-03-04T19:16:25.868Z,0.35877,0.33701,0.3484,1008.1,0.34878,5729.865726,0.34934928296414214,0.35122,0.34833,0.34833,,-0.00289,-0.8228460793804453,0.349775,662112.348581,231308.47421847648,"{'market': 'POWR-EUR', 'startTimestamp': '1709493385868', 'timestamp': '1709579785868', 'open': '0.35122', 'openTimestamp': '1709498901687', 'high': '0.35877', 'low': '0.33701', 'last': '0.34833', 'closeTimestamp': '1709579519307', 'bid': '0.3484', 'bidSize': '1008.1', 'ask': '0.34878', 'askSize': '5729.865726', 'volume': '662112.348581', 'volumeQuote': '231308.47421847648'}"
PUNDIX/EUR,PUNDIX/EUR,1709579785670,2024-03-04T19:16:25.670Z,0.57991,0.49488,0.51464,3252.0,0.51637,5654.3730159,0.5347842880095528,0.50331,0.51409,0.51409,,0.01078,2.141821144026544,0.5087,648910.04625404,347026.89706821274,"{'market': 'PUNDIX-EUR', 'startTimestamp': '1709493385670', 'timestamp': '1709579785670', 'open': '0.50331', 'openTimestamp': '1709498850523', 'high': '0.57991', 'low': '0.49488', 'last': '0.51409', 'closeTimestamp': '1709579711595', 'bid': '0.51464', 'bidSize': '3252', 'ask': '0.51637', 'askSize': '5654.3730159', 'volume': '648910.04625404', 'volumeQuote': '347026.8970682127497'}"
PYTH/EUR,PYTH/EUR,1709579785868,2024-03-04T19:16:25.868Z,0.63478,0.58502,0.5962,483.1,0.59707,490.41,0.6123636071790802,0.62004,0.59626,0.59626,,-0.02378,-3.8352364363589446,0.60815,860076.121424,526679.3161637932,"{'market': 'PYTH-EUR', 'startTimestamp': '1709493385868', 'timestamp': '1709579785868', 'open': '0.62004', 'openTimestamp': '1709498820403', 'high': '0.63478', 'low': '0.58502', 'last': '0.59626', 'closeTimestamp': '1709579678824', 'bid': '0.5962', 'bidSize': '483.1', 'ask': '0.59707', 'askSize': '490.41', 'volume': '860076.121424', 'volumeQuote': '526679.31616379326'}"
QNT/EUR,QNT/EUR,1709579785902,2024-03-04T19:16:25.902Z,124.29,111.64,119.67,33.46271213,119.86,20.84231387,116.93567983435403,114.16,119.61,119.61,,5.45,4.774001401541696,116.885,24139.57939461,2822778.1274240846,"{'market': 'QNT-EUR', 'startTimestamp': '1709493385902', 'timestamp': '1709579785902', 'open': '114.16', 'openTimestamp': '1709498854478', 'high': '124.29', 'low': '111.64', 'last': '119.61', 'closeTimestamp': '1709579736413', 'bid': '119.67', 'bidSize': '33.46271213', 'ask': '119.86', 'askSize': '20.84231387', 'volume': '24139.57939461', 'volumeQuote': '2822778.1274240847'}"
QTUM/BTC,QTUM/BTC,1709579786295,2024-03-04T19:16:26.295Z,,,,,,,,,,,,,,,,,"{'market': 'QTUM-BTC', 'startTimestamp': '1709493386295', 'timestamp': '1709579786295', 'open': None, 'openTimestamp': None, 'high': None, 'low': None, 'last': None, 'closeTimestamp': None, 'bid': None, 'bidSize': None, 'ask': None, 'askSize': None, 'volume': None, 'volumeQuote': None}"
QTUM/EUR,QTUM/EUR,1709579785868,2024-03-04T19:16:25.868Z,5.88,3.8143,4.897,86.80875458,4.9242,107.67547627,5.259723662326454,3.8228,4.9092,4.9092,,1.0864,28.418959924662552,4.366,1488016.27319386,7826554.402044572,"{'market': 'QTUM-EUR', 'startTimestamp': '1709493385868', 'timestamp': '1709579785868', 'open': '3.8228', 'openTimestamp': '1709499003944', 'high': '5.88', 'low': '3.8143', 'last': '4.9092', 'closeTimestamp': '1709579687883', 'bid': '4.897', 'bidSize': '86.80875458', 'ask': '4.9242', 'askSize': '107.67547627', 'volume': '1488016.27319386', 'volumeQuote': '7826554.402044571489'}"
RAD/EUR,RAD/EUR,1709579785902,2024-03-04T19:16:25.902Z,2.4257,2.0757,2.2966,527.2035291,2.3054,205.1543306,2.2809926983748614,2.0757,2.2967,2.2967,,0.221,10.647010647010648,2.1862,219667.88999183,501060.8531387765,"{'market': 'RAD-EUR', 'startTimestamp': '1709493385902', 'timestamp': '1709579785902', 'open': '2.0757', 'openTimestamp': '1709498820203', 'high': '2.4257', 'low': '2.0757', 'last': '2.2967', 'closeTimestamp': '1709579781594', 'bid': '2.2966', 'bidSize': '527.2035291', 'ask': '2.3054', 'askSize': '205.1543306', 'volume': '219667.88999183', 'volumeQuote': '501060.853138776502'}"
